State,CD,Session,black_vap_frac,hispanic_vap_frac,total_minority_vap_frac,max_minority_vap_frac
18,1,113,0.18315430147990214,0.11735662812350332,0.3005109296034055,0.18315430147990214
18,2,113,0.06143623875312335,0.06447649033954456,0.1259127290926679,0.06447649033954456
18,3,113,0.05552096089457377,0.04258613281952375,0.09810709371409752,0.05552096089457377
18,4,113,0.02996561920074668,0.041342637659918115,0.07130825686066479,0.041342637659918115
18,5,113,0.07600965119367584,0.03448871519877261,0.11049836639244845,0.07600965119367584
18,6,113,0.01877484396803941,0.017891300466729577,0.03666614443476898,0.01877484396803941
18,7,113,0.26785697571896827,0.07936121661615528,0.3472181923351235,0.26785697571896827
18,8,113,0.039221528771002184,0.016299715396061776,0.05552124416706396,0.039221528771002184
18,9,113,0.02530616219023166,0.02342735770129533,0.048733519891526994,0.02530616219023166
19,1,113,0.026607538802660754,0.024828206876533945,0.0514357456791947,0.026607538802660754
19,2,113,0.029150704771404027,0.0380848116766779,0.06723551644808193,0.0380848116766779
19,3,113,0.033238731599611764,0.047242947431975386,0.08048167903158715,0.047242947431975386
19,4,113,0.010872520636071529,0.042729108702975666,0.05360162933904719,0.042729108702975666
20,1,113,0.028552771840135733,0.11157123961222702,0.14012401145236275,0.11157123961222702
20,2,113,0.04441217557532534,0.04509227262701272,0.08950444820233806,0.04509227262701272
20,3,113,0.08478876676083616,0.09303336345232241,0.17782213021315857,0.09303336345232241
20,4,113,0.0626825054656087,0.08525011848522375,0.14793262395083245,0.08525011848522375
21,1,113,0.06759960980113201,0.019666816327045793,0.08726642612817781,0.06759960980113201
21,2,113,0.05367291902566038,0.022730214994356648,0.07640313402001703,0.05367291902566038
21,3,113,0.19337247115024891,0.03734639845750957,0.23071886960775848,0.19337247115024891
21,4,113,0.03312367734995821,0.023599674538144905,0.05672335188810312,0.03312367734995821
21,5,113,0.01550812778611259,0.008049815289809482,0.023557943075922072,0.01550812778611259
21,6,113,0.08175294079823962,0.0355735672873927,0.11732650808563233,0.08175294079823962
22,1,113,0.12075056555827575,0.07264798344472335,0.1933985490029991,0.12075056555827575
22,2,113,0.5906342701773863,0.05737919378847289,0.6480134639658592,0.5906342701773863
22,3,113,0.23099538084028107,0.027999871788936096,0.2589952526292172,0.23099538084028107
22,4,113,0.3209229830682998,0.029226269084087233,0.350149252152387,0.3209229830682998
22,5,113,0.33425205389592183,0.018076400167168348,0.35232845406309016,0.33425205389592183
22,6,113,0.21424951416947446,0.03553727962867169,0.24978679379814617,0.21424951416947446
23,1,113,0.010846418126579403,0.011908344927453931,0.022754763054033334,0.011908344927453931
23,2,113,0.0053419310274155874,0.008632484633646005,0.013974415661061591,0.008632484633646005
24,1,113,0.11224632259496457,0.02826115750999674,0.1405074801049613,0.11224632259496457
24,2,113,0.2998918845017063,0.04695918415073567,0.346851068652442,0.2998918845017063
24,3,113,0.19725367475429156,0.06514002318188192,0.2623936979361735,0.19725367475429156
24,4,113,0.539182562909807,0.13013516169983705,0.6693177246096441,0.539182562909807
24,5,113,0.3621747882075117,0.058177107511867165,0.42035189571937887,0.3621747882075117
24,6,113,0.11916607952595162,0.10094123173089083,0.22010731125684246,0.11916607952595162
24,7,113,0.5352557583655367,0.029167559122579345,0.5644233174881161,0.5352557583655367
24,8,113,0.11801489153675072,0.12486972591406745,0.24288461745081819,0.12486972591406745
25,1,113,0.057563355449028866,0.12176318975833234,0.1793265452073612,0.12176318975833234
25,2,113,0.03856547814757704,0.06935772848032605,0.10792320662790308,0.06935772848032605
25,3,113,0.030098035146854232,0.13873064965201404,0.16882868479886826,0.13873064965201404
25,4,113,0.024185145929643537,0.031692618311970386,0.05587776424161392,0.031692618311970386
25,5,113,0.04652375494356845,0.0673925838728664,0.11391633881643484,0.0673925838728664
25,6,113,0.02690298454708685,0.061228457112157325,0.08813144165924418,0.061228457112157325
25,7,113,0.22830435458033566,0.16718254359340992,0.3954868981737456,0.22830435458033566
25,8,113,0.07815326199516741,0.041173627890921646,0.11932688988608905,0.07815326199516741
25,9,113,0.024482119048736522,0.034240896124823346,0.058723015173559864,0.034240896124823346
26,1,113,0.0164876214486021,0.01164384046681585,0.028131461915417953,0.0164876214486021
26,2,113,0.056888460848464245,0.06476125730580026,0.12164971815426451,0.06476125730580026
26,3,113,0.08248454485085234,0.05432373138389468,0.136808276234747,0.08248454485085234
26,4,113,0.019702226471793472,0.021805764239857944,0.04150799071165141,0.021805764239857944
26,5,113,0.16126921513871437,0.035387919302942064,0.19665713444165644,0.16126921513871437
26,6,113,0.07778023748355976,0.04088527084771176,0.11866550833127153,0.07778023748355976
26,7,113,0.04093494585466907,0.031298393722517005,0.07223333957718608,0.04093494585466907
26,8,113,0.05213279778485517,0.03746929314624873,0.0896020909311039,0.05213279778485517
26,9,113,0.08794131264154126,0.016844980242544747,0.104786292884086,0.08794131264154126
26,10,113,0.024709101822750643,0.023137636501243376,0.04784673832399402,0.024709101822750643
26,11,113,0.04583097711241406,0.026295425459091044,0.0721264025715051,0.04583097711241406
26,12,113,0.09645950904359547,0.04486446084597882,0.1413239698895743,0.09645950904359547
26,13,113,0.5553205383269524,0.050933162242483204,0.6062537005694356,0.5553205383269524
26,14,113,0.5649180107074312,0.0391352495968813,0.6040532603043125,0.5649180107074312
27,1,113,0.01947627390831139,0.042255218199452056,0.06173149210776345,0.042255218199452056
27,2,113,0.031905300608266525,0.041879805879363206,0.07378510648762973,0.041879805879363206
27,3,113,0.05600065746351378,0.03225179249008293,0.08825244995359671,0.05600065746351378
27,4,113,0.07935701564170938,0.050293442658596414,0.1296504583003058,0.07935701564170938
27,5,113,0.1295396368480276,0.07102127716097055,0.20056091400899817,0.1295396368480276
27,6,113,0.01787034881684901,0.017944508189460716,0.03581485700630972,0.017944508189460716
27,7,113,0.007496115361395105,0.028278189609952594,0.0357743049713477,0.028278189609952594
27,8,113,0.008871675543508798,0.010162030623652247,0.019033706167161046,0.010162030623652247
28,1,113,0.24522378607757772,0.02508583563220672,0.27030962170978445,0.24522378607757772
28,2,113,0.6143606151761617,0.01723325368100531,0.631593868857167,0.6143606151761617
28,3,113,0.3291798980178496,0.01920538460022961,0.3483852826180792,0.3291798980178496
28,4,113,0.21162463330503647,0.03309478012629709,0.24471941343133358,0.21162463330503647
29,1,113,0.45465195505867956,0.026164205461927804,0.4808161605206074,0.45465195505867956
29,2,113,0.032250702920036095,0.02012946968298045,0.05238017260301654,0.032250702920036095
29,3,113,0.03175122865450607,0.01738787255618539,0.049139101210691455,0.03175122865450607
29,4,113,0.04375038168604905,0.026350732401001543,0.0701011140870506,0.04375038168604905
29,5,113,0.20286106632392012,0.06782021278653301,0.27068127911045314,0.20286106632392012
29,6,113,0.037147615314232725,0.02674663698161025,0.06389425229584297,0.037147615314232725
29,7,113,0.014889952956989248,0.033287130376344086,0.048177083333333336,0.033287130376344086
29,8,113,0.04167031320560528,0.013517865707014307,0.05518817891261959,0.04167031320560528
30,1,113,0.0035337714185233187,0.023457312744631937,0.026991084163155255,0.023457312744631937
31,1,113,0.024216322919089785,0.058543977007646,0.08276029992673578,0.058543977007646
31,2,113,0.09075248085939157,0.08059919978756212,0.1713516806469537,0.09075248085939157
31,3,113,0.008663020220217615,0.07661223012068827,0.08527525034090588,0.07661223012068827
32,1,113,0.09442342037560089,0.3669661613022509,0.4613895816778518,0.3669661613022509
32,2,113,0.018267728758962615,0.16763658591013614,0.18590431466909876,0.16763658591013614
32,3,113,0.06413314735214021,0.13264064827730176,0.19677379562944197,0.13264064827730176
32,4,113,0.1366159147089502,0.2329745518974319,0.3695904666063821,0.2329745518974319
33,1,113,0.011795158510138187,0.021499031740719318,0.0332941902508575,0.021499031740719318
33,2,113,0.008461012524474003,0.024281707430773534,0.03274271995524754,0.024281707430773534
34,1,113,0.15644195950471537,0.09862174194911763,0.255063701453833,0.15644195950471537
34,2,113,0.12566543590142792,0.12194306398622864,0.24760849988765657,0.12566543590142792
34,3,113,0.10052433172206919,0.05818577023909947,0.15871010196116866,0.10052433172206919
34,4,113,0.06438868751843013,0.08090208267320657,0.14529077019163672,0.08090208267320657
34,5,113,0.04603682445769939,0.10402632411024829,0.15006314856794767,0.10402632411024829
34,6,113,0.09747042836760357,0.17799944622080976,0.2754698745884133,0.17799944622080976
34,7,113,0.04080562906554745,0.10463313154992228,0.14543876061546973,0.10463313154992228
34,8,113,0.10165814970912253,0.5006211309985312,0.6022792807076538,0.5006211309985312
34,9,113,0.10706654470208968,0.31190131526362996,0.4189678599657196,0.31190131526362996
34,10,113,0.5197833527500597,0.16392360181480062,0.6837069545648603,0.5197833527500597
34,11,113,0.03663461402691292,0.08188425749424606,0.11851887152115897,0.08188425749424606
34,12,113,0.16955260566822267,0.1413531624319098,0.3109057681001325,0.16955260566822267
35,1,113,0.0264444495213726,0.4371120909582448,0.4635565404796174,0.4371120909582448
35,2,113,0.016628595385212146,0.46635295408329186,0.482981549468504,0.46635295408329186
35,3,113,0.014907194531449916,0.3676889781976081,0.382596172729058,0.3676889781976081
36,1,113,0.04575431613657658,0.10911091581263936,0.15486523194921595,0.10911091581263936
36,2,113,0.09278480227863704,0.19184242101539392,0.28462722329403095,0.19184242101539392
36,3,113,0.02735883351931866,0.08745892196031549,0.11481775547963415,0.08745892196031549
36,4,113,0.13921461412837138,0.1626831807092343,0.3018977948376057,0.1626831807092343
36,5,113,0.5121728730051055,0.17881573779856474,0.6909886108036702,0.5121728730051055
36,6,113,0.03832896875097039,0.1751284360304037,0.2134574047813741,0.1751284360304037
36,7,113,0.10165768250159689,0.42071044569782445,0.5223681281994214,0.42071044569782445
36,8,113,0.5447121199719895,0.1667294173282769,0.7114415373002665,0.5447121199719895
36,9,113,0.5316763442805928,0.1042136587830393,0.6358900030636322,0.5316763442805928
36,10,113,0.04665555902669305,0.11609219341178104,0.16274775243847409,0.11609219341178104
36,11,113,0.06994802328240084,0.13649874604143375,0.2064467693238346,0.13649874604143375
36,12,113,0.04490162868541247,0.12671156454940238,0.17161319323481486,0.12671156454940238
36,13,113,0.31950727223901804,0.5140429144396608,0.8335501866786788,0.5140429144396608
36,14,113,0.10646470850322445,0.4425589019989314,0.5490236105021559,0.4425589019989314
36,15,113,0.3459600385592849,0.6527991332127692,0.9987591717720541,0.6527991332127692
36,16,113,0.3267501585230917,0.20907242642984195,0.5358225849529337,0.3267501585230917
36,17,113,0.10794266723603349,0.18821039342009988,0.29615306065613334,0.18821039342009988
36,18,113,0.0891082444058422,0.13014609227018,0.2192543366760222,0.13014609227018
36,19,113,0.04291955524650385,0.05448441044875712,0.09740396569526097,0.05448441044875712
36,20,113,0.07975210917369135,0.04383301808317306,0.12358512725686441,0.07975210917369135
36,21,113,0.0329716653919354,0.02452464381636755,0.05749630920830295,0.0329716653919354
36,22,113,0.034344340975105025,0.02583527894870877,0.06017961992381379,0.034344340975105025
36,23,113,0.028135186747790558,0.02697695074832349,0.055112137496114044,0.028135186747790558
36,24,113,0.07147204418173314,0.02967602349953857,0.10114806768127171,0.07147204418173314
36,25,113,0.13631212068417395,0.060539658990694356,0.1968517796748683,0.13631212068417395
36,26,113,0.1616929668278612,0.041023302508413226,0.2027162693362744,0.1616929668278612
36,27,113,0.026117820150027116,0.020673027873685114,0.04679084802371223,0.026117820150027116
37,1,113,0.511306138335405,0.06414016131896277,0.5754462996543677,0.511306138335405
37,2,113,0.1554256971669502,0.08837007175086915,0.24379576891781934,0.1554256971669502
37,3,113,0.18334414148600156,0.05227941317848834,0.2356235546644899,0.18334414148600156
37,4,113,0.31196328049347155,0.09431188169735494,0.4062751621908265,0.31196328049347155
37,5,113,0.11999333993497674,0.06268172776107893,0.18267506769605568,0.11999333993497674
37,6,113,0.14753104699955494,0.04616828677365781,0.19369933377321275,0.14753104699955494
37,7,113,0.1701253987244384,0.073331419574896,0.2434568182993344,0.1701253987244384
37,8,113,0.17985444140561316,0.06595749747663021,0.24581193888224337,0.17985444140561316
37,9,113,0.12122288978046683,0.06492459128679984,0.18614748106726667,0.12122288978046683
37,10,113,0.10942118215722405,0.04426243699572287,0.15368361915294693,0.10942118215722405
37,11,113,0.030296882280424545,0.0414555433098755,0.07175242559030004,0.0414555433098755
37,12,113,0.4890637901331532,0.12052258001915003,0.6095863701523032,0.4890637901331532
37,13,113,0.16822146113259215,0.06098021064719815,0.22920167177979028,0.16822146113259215
38,1,113,0.010734799497293484,0.01647295480774898,0.027207754305042464,0.01647295480774898
39,1,113,0.20652121329398673,0.022117570881539726,0.22863878417552647,0.20652121329398673
39,2,113,0.08134500079847853,0.012646811167085263,0.0939918119655638,0.08134500079847853
39,3,113,0.29634593181894114,0.04945038627023696,0.3457963180891781,0.29634593181894114
39,4,113,0.050423065556005564,0.02435500290070821,0.07477806845671378,0.050423065556005564
39,5,113,0.025518384552673582,0.035039198566906904,0.06055758311958048,0.035039198566906904
39,6,113,0.023752838000267108,0.008100431821217113,0.03185326982148422,0.023752838000267108
39,7,113,0.035565743627361084,0.014645149459013388,0.05021089308637447,0.035565743627361084
39,8,113,0.05395858349970164,0.022380527909358124,0.07633911140905976,0.05395858349970164
39,9,113,0.14583974370576844,0.07563756810078011,0.22147731180654856,0.14583974370576844
39,10,113,0.1623452275969859,0.01875909635142208,0.181104323948408,0.1623452275969859
39,11,113,0.5123143781852264,0.03242523870892156,0.544739616894148,0.5123143781852264
39,12,113,0.04527834597638944,0.014377310377090231,0.05965565635347967,0.04527834597638944
39,13,113,0.10517820950989311,0.022362685419030325,0.12754089492892343,0.10517820950989311
39,14,113,0.03644049241169903,0.017451192214640254,0.05389168462633928,0.03644049241169903
39,15,113,0.03724103824803707,0.015812748390056156,0.05305378663809322,0.03724103824803707
39,16,113,0.018439430155502198,0.015197174193804048,0.033636604349306244,0.018439430155502198
40,1,113,0.08195287544221751,0.07877820981052165,0.16073108525273916,0.08195287544221751
40,2,113,0.03528282474729797,0.03313675784799341,0.06841958259529138,0.03528282474729797
40,3,113,0.036878036041663356,0.06719389906710921,0.10407193510877256,0.06719389906710921
40,4,113,0.062328974303059295,0.059344597874181365,0.12167357217724066,0.062328974303059295
40,5,113,0.1288152117446966,0.11517153775538524,0.24398674950008184,0.1288152117446966
41,1,113,0.014285689697608094,0.11034060182340479,0.12462629152101287,0.11034060182340479
41,2,113,0.005103455270809385,0.09560653188180404,0.10070998715261342,0.09560653188180404
41,3,113,0.048626092693386115,0.08268184067293419,0.1313079333663203,0.08268184067293419
41,4,113,0.006729600287199236,0.052270261008624135,0.05899986129582337,0.052270261008624135
41,5,113,0.008122829162282658,0.11715334186313626,0.12527617102541894,0.11715334186313626
42,1,113,0.33060802343313556,0.12990706768733676,0.4605150911204723,0.33060802343313556
42,2,113,0.5666120551498899,0.048953835104187694,0.6155658902540776,0.5666120551498899
42,3,113,0.03947473995944389,0.014159992413964142,0.05363473237340803,0.03947473995944389
42,4,113,0.0684654696690805,0.04607411979528329,0.1145395894643638,0.0684654696690805
42,5,113,0.024588386878438187,0.0155373928554432,0.040125779733881387,0.024588386878438187
42,6,113,0.040569111711778426,0.03842522309030992,0.07899433480208834,0.040569111711778426
1,1,114,0.26042878921059576,0.02612868992043498,0.28655747913103075,0.26042878921059576
1,2,114,0.28825517677633733,0.029140087340238242,0.3173952641165756,0.28825517677633733
1,3,114,0.2456345867943569,0.024139648453894783,0.26977423524825167,0.2456345867943569
1,4,114,0.0674489593958863,0.04488794665286299,0.1123369060487493,0.0674489593958863
1,5,114,0.16644290303058518,0.039165774405288394,0.20560867743587358,0.16644290303058518
1,6,114,0.1339505208234079,0.04021564718930683,0.17416616801271473,0.1339505208234079
1,7,114,0.6078616298277804,0.023959089497440234,0.6318207193252205,0.6078616298277804
2,1,114,0.034690213065289424,0.05381055515447696,0.08850076821976638,0.05381055515447696
4,1,114,0.023371015800019223,0.18365951217348228,0.2070305279735015,0.18365951217348228
4,2,114,0.03767268039421499,0.23079822194670066,0.26847090234091564,0.23079822194670066
4,3,114,0.043780959752321984,0.567734133126935,0.611515092879257,0.567734133126935
4,4,114,0.017044679548832736,0.15439188598408674,0.17143656553291947,0.15439188598408674
4,5,114,0.029387298887993317,0.14795093079146324,0.17733822967945656,0.14795093079146324
4,6,114,0.024625927563836938,0.1258701079821852,0.15049603554602214,0.1258701079821852
4,7,114,0.09809953882781906,0.5850569818509657,0.6831565206787847,0.5850569818509657
4,8,114,0.0397841124993061,0.15746393070684533,0.19724804320615144,0.15746393070684533
4,9,114,0.05126007984699219,0.22991112667308305,0.28117120652007527,0.22991112667308305
5,1,114,0.1663583852544133,0.0246426820122303,0.1910010672666436,0.1663583852544133
5,2,114,0.2027760896944716,0.04028324569979126,0.2430593353942629,0.2027760896944716
5,3,114,0.02616222507439347,0.10570031613878689,0.13186254121318036,0.10570031613878689
5,4,114,0.18514693929776946,0.04210031195428275,0.2272472512520522,0.18514693929776946
6,1,114,0.014879805290280216,0.10757747705308837,0.12245728234336858,0.10757747705308837
6,2,114,0.018242769158805645,0.14333047477976144,0.1615732439385671,0.14333047477976144
6,3,114,0.06493989872390633,0.24246710201863614,0.30740700074254246,0.24246710201863614
6,4,114,0.012366665403473061,0.1066748954707291,0.11904156087420216,0.1066748954707291
6,5,114,0.06101912353017901,0.22769204380383687,0.28871116733401586,0.22769204380383687
6,6,114,0.12392584059381209,0.23623864326909813,0.3601644838629102,0.23623864326909813
6,7,114,0.07442781090994713,0.1451747011666366,0.21960251207658374,0.1451747011666366
6,8,114,0.07655919454673667,0.3200090104207475,0.39656820496748413,0.3200090104207475
6,9,114,0.08354155808320814,0.3357892356746482,0.4193307937578563,0.3357892356746482
6,10,114,0.03259200062373304,0.361628722906596,0.394220723530329,0.361628722906596
6,11,114,0.09002221526120034,0.22349560915542402,0.31351782441662435,0.22349560915542402
6,12,114,0.0548017792702566,0.13544670887671995,0.19024848814697654,0.13544670887671995
6,13,114,0.1826244368807409,0.18535184414029027,0.3679762810210312,0.18535184414029027
6,14,114,0.03502413155033288,0.2189146958800342,0.2539388274303671,0.2189146958800342
6,15,114,0.06320073931358307,0.21149180575884452,0.2746925450724276,0.21149180575884452
6,16,114,0.06198125754881653,0.540496281857788,0.6024775394066045,0.540496281857788
6,17,114,0.025479379151092166,0.15229050099742295,0.1777698801485151,0.15229050099742295
6,18,114,0.02035822334074054,0.15317929908168457,0.1735375224224251,0.15317929908168457
6,19,114,0.03162075527119012,0.36808478419910934,0.39970553947029946,0.36808478419910934
6,20,114,0.02398875747444163,0.45315212124699955,0.4771408787214412,0.45315212124699955
6,21,114,0.05078443726051166,0.6702967331467347,0.7210811704072463,0.6702967331467347
6,22,114,0.030781227873810157,0.405591366979044,0.4363725948528542,0.405591366979044
6,23,114,0.06166988214610651,0.3276345933011593,0.3893044754472658,0.3276345933011593
6,24,114,0.0214061700345495,0.29757551394818815,0.31898168398273763,0.29757551394818815
6,25,114,0.07500072838870706,0.32692998727747724,0.4019307156661843,0.32692998727747724
6,26,114,0.0195413100443234,0.39499969050526423,0.41454100054958765,0.39499969050526423
6,27,114,0.04656004310661539,0.2510960346812315,0.29765607778784686,0.2510960346812315
6,28,114,0.026584424303457536,0.23588956025511917,0.26247398455857673,0.23588956025511917
6,29,114,0.04429533261394896,0.637534766022767,0.681830098636716,0.637534766022767
6,30,114,0.04615001887245651,0.2540421370483478,0.30019215592080434,0.2540421370483478
6,31,114,0.11015294249315946,0.4601145428512988,0.5702674853444583,0.4601145428512988
6,32,114,0.030815662865288668,0.578782074126871,0.6095977369921597,0.578782074126871
6,33,114,0.027175383597222484,0.11192955908939715,0.13910494268661963,0.11192955908939715
6,34,114,0.04782905759257442,0.6056396893409944,0.6534687469335688,0.6056396893409944
6,35,114,0.07489503545275579,0.6559369573928142,0.73083199284557,0.6559369573928142
6,36,114,0.04025382045383921,0.4104245847652565,0.45067840521909575,0.4104245847652565
6,37,114,0.24396806430779897,0.3472117860090415,0.5911798503168405,0.3472117860090415
6,38,114,0.03795233892321271,0.5783202976828183,0.616272636606031,0.5783202976828183
6,39,114,0.022932534382557844,0.29972024690466736,0.3226527812872252,0.29972024690466736
6,40,114,0.05359674098022412,0.8512869147756581,0.9048836557558823,0.8512869147756581
6,41,114,0.09627840639701514,0.5282510967776894,0.6245295031747046,0.5282510967776894
6,42,114,0.05675782723500566,0.3297246322142588,0.38648245944926446,0.3297246322142588
6,43,114,0.24192075094310483,0.4201925195730744,0.6621132705161792,0.4201925195730744
6,44,114,0.1743138288733938,0.6563842202856652,0.830698049159059,0.6563842202856652
6,45,114,0.01715695819805913,0.16616687496238286,0.18332383316044198,0.16616687496238286
6,46,114,0.020157452400127934,0.6098929893991298,0.6300504417992577,0.6098929893991298
6,47,114,0.07191712149219232,0.30208800463757973,0.37400512612977205,0.30208800463757973
6,48,114,0.011636759108210984,0.18203967794558754,0.19367643705379853,0.18203967794558754
6,49,114,0.026661772922989276,0.2291495476939146,0.25581132061690387,0.2291495476939146
6,50,114,0.02489168310625196,0.26147237227825,0.28636405538450194,0.26147237227825
6,51,114,0.076877337350964,0.6539783720948018,0.7308557094457658,0.6539783720948018
6,52,114,0.03016034174928946,0.11693413314270519,0.14709447489199465,0.11693413314270519
6,53,114,0.07786047400279643,0.28951861533518025,0.3673790893379767,0.28951861533518025
8,1,114,0.0813053022854911,0.23987387375254204,0.32117917603803314,0.23987387375254204
8,2,114,0.008826308858260062,0.084148314447185,0.09297462330544506,0.084148314447185
8,3,114,0.010020367329726432,0.20998268328353656,0.220003050613263,0.20998268328353656
8,4,114,0.014495650754584451,0.1881096783777489,0.20260532913233334,0.1881096783777489
8,5,114,0.05570174342422371,0.12700076049428558,0.18270250391850928,0.12700076049428558
8,6,114,0.08725406798657939,0.16691066675915547,0.25416473474573487,0.16691066675915547
8,7,114,0.013968668407310704,0.23383670877143461,0.24780537717874532,0.23383670877143461
9,1,114,0.14066740950258563,0.13325154995571556,0.2739189594583012,0.14066740950258563
9,2,114,0.03886584143627561,0.06269653427982062,0.10156237571609623,0.06269653427982062
9,3,114,0.12261182704154747,0.11259291378693417,0.23520474082848164,0.12261182704154747
9,4,114,0.11778853172170156,0.16971949724095647,0.28750802896265804,0.16971949724095647
9,5,114,0.0632092511171717,0.14249785920398367,0.20570711032115535,0.14249785920398367
10,1,114,0.2027930906722953,0.0702511002829299,0.2730441909552252,0.2027930906722953
12,1,114,0.12702774576721923,0.051061076145731764,0.178088821912951,0.12702774576721923
12,2,114,0.23768191074411857,0.05171706698718347,0.289398977731302,0.23768191074411857
12,3,114,0.12916974443631654,0.07390224228560391,0.20307198672192045,0.12916974443631654
12,4,114,0.12789969554546304,0.07260484968007082,0.20050454522553385,0.12789969554546304
12,5,114,0.4950137355320331,0.11583314943193493,0.610846884963968,0.4950137355320331
12,6,114,0.08611731689490161,0.06044433411939928,0.14656165101430088,0.08611731689490161
12,7,114,0.08380649354359501,0.18530739344074962,0.26911388698434463,0.18530739344074962
12,8,114,0.08877490041586127,0.08251858056895708,0.17129348098481834,0.08877490041586127
12,9,114,0.10694073678590496,0.4398255917423029,0.5467663285282078,0.4398255917423029
12,10,114,0.11202490881469607,0.14878256242955454,0.26080747124425063,0.14878256242955454
12,11,114,0.07589287229457065,0.07819738731125207,0.15409025960582273,0.07819738731125207
12,12,114,0.04286214291171198,0.10602450737406525,0.14888665028577724,0.10602450737406525
12,13,114,0.05029016194846065,0.07785812093112643,0.12814828287958707,0.07785812093112643
12,14,114,0.24292392856444261,0.26483543254859493,0.5077593611130375,0.26483543254859493
12,15,114,0.12604079990490386,0.1560710660826788,0.28211186598758264,0.1560710660826788
12,16,114,0.05641569925147499,0.09100772861785678,0.14742342786933177,0.09100772861785678
12,17,114,0.08308463023611186,0.1482608870692477,0.23134551730535957,0.1482608870692477
12,18,114,0.1113996597116504,0.12287605110997564,0.23427571082162604,0.12287605110997564
12,19,114,0.06518568477848502,0.15094212367744383,0.21612780845592885,0.15094212367744383
12,20,114,0.49724995018025686,0.19727893621261255,0.6945288863928694,0.49724995018025686
12,21,114,0.11288720962579273,0.19542267779863162,0.30830988742442433,0.19542267779863162
12,22,114,0.10317130917113777,0.19326955875903393,0.2964408679301717,0.19326955875903393
12,23,114,0.10540409085441432,0.3779132911800649,0.4833173820344792,0.3779132911800649
12,24,114,0.5358165876242507,0.32920468649339213,0.8650212741176428,0.5358165876242507
12,25,114,0.07142399396181273,0.7122924818160133,0.7837164757778261,0.7122924818160133
12,26,114,0.09793002122966923,0.6852520894192292,0.7831821106488984,0.6852520894192292
12,27,114,0.07119935924382467,0.7508524098417657,0.8220517690855904,0.7508524098417657
13,1,114,0.2835381614923061,0.05596147924190252,0.33949964073420863,0.2835381614923061
13,2,114,0.49377476597944064,0.04187293018625931,0.5356476961657,0.49377476597944064
13,3,114,0.22538479446460807,0.04719242203928663,0.2725772165038947,0.22538479446460807
13,4,114,0.5657065114869925,0.07952005579151351,0.645226567278506,0.5657065114869925
13,5,114,0.5655264806549463,0.06549462529244993,0.6310211059473962,0.5655264806549463
13,6,114,0.12884914695084262,0.10741307537067239,0.236262222321515,0.12884914695084262
13,7,114,0.1795654242786771,0.1664634228569337,0.3460288471356108,0.1795654242786771
13,8,114,0.2903432611988706,0.050983299324294934,0.34132656052316557,0.2903432611988706
13,9,114,0.06699176099204916,0.0951817802469644,0.16217354123901356,0.0951817802469644
13,10,114,0.24114238317809386,0.04334749356438048,0.28448987674247433,0.24114238317809386
13,11,114,0.1545199562028468,0.09581939673921196,0.2503393529420588,0.1545199562028468
13,12,114,0.3342473544550055,0.047244094488188976,0.3814914489431944,0.3342473544550055
13,13,114,0.5482097968479299,0.08745441725376528,0.6356642141016952,0.5482097968479299
13,14,114,0.08327857794937696,0.08639139729925126,0.1696699752486282,0.08639139729925126
15,1,114,0.021410113767714782,0.06342248052929307,0.08483259429700785,0.06342248052929307
15,2,114,0.016820175933659916,0.09112731486707151,0.10794749080073143,0.09112731486707151
16,1,114,0.0038236734529016668,0.08319014192358375,0.0870138153764854,0.08319014192358375
16,2,114,0.007261718363928611,0.10704792422011954,0.11430964258404815,0.10704792422011954
17,1,114,0.5153718104250442,0.07761979660867634,0.5929916070337206,0.5153718104250442
17,2,114,0.5433152333985334,0.11277404786539086,0.6560892812639243,0.5433152333985334
17,3,114,0.04410972147369474,0.26313966689446594,0.3072493883681607,0.26313966689446594
17,4,114,0.04279253475424925,0.6604054969872207,0.70319803174147,0.6604054969872207
17,5,114,0.028246062836107068,0.16872764555997188,0.19697370839607894,0.16872764555997188
17,6,114,0.02425397454893299,0.0777999937574933,0.1020539683064263,0.0777999937574933
17,7,114,0.49223609137454566,0.11750298131234871,0.6097390726868943,0.49223609137454566
17,8,114,0.04169549980942372,0.2293095217830539,0.27100502159247764,0.2293095217830539
17,9,114,0.08728935253621659,0.09847284988244569,0.18576220241866226,0.09847284988244569
17,10,114,0.06449808876419305,0.18785847440073813,0.25235656316493116,0.18785847440073813
17,11,114,0.1071282273186211,0.22684744458868214,0.33397567190730326,0.22684744458868214
17,12,114,0.15624021496136958,0.027190574322602256,0.18343078928397183,0.15624021496136958
17,13,114,0.09843714255820593,0.026894696428286426,0.12533183898649236,0.09843714255820593
17,14,114,0.027752215633340842,0.09904386973106927,0.12679608536441012,0.09904386973106927
17,15,114,0.04270726765761971,0.02020019658582576,0.06290746424344547,0.04270726765761971
17,16,114,0.035056599885180985,0.06653062576362004,0.10158722564880102,0.06653062576362004
17,17,114,0.09776002267027084,0.06988589419681548,0.16764591686708633,0.09776002267027084
17,18,114,0.03851092299979442,0.021981252186583665,0.06049217518637808,0.03851092299979442
18,1,114,0.1833018826362782,0.12460350093984962,0.30790538357612784,0.1833018826362782
18,2,114,0.06259665865791722,0.06733118815474318,0.1299278468126604,0.06733118815474318
18,3,114,0.05592993421543327,0.0449807568954458,0.10091069111087907,0.05592993421543327
