,State,CD,Session,black_vap_frac,hispanic_vap_frac,total_minority_vap_frac,max_minority_vap_frac,Ethnicity,Name,Delegate,BRep,HRep,MRep,const
127,13,14,113,0.08143411638902948,0.08248177913615086,0.16391589552518032,0.08248177913615086,,,,0,0,0,1
563,13,14,114,0.08327857794937696,0.08639139729925126,0.1696699752486282,0.08639139729925126,,,,0,0,0,1
1000,13,14,115,0.0851856028532819,0.08992195907008392,0.17510756192336585,0.08992195907008392,,,,0,0,0,1
128,15,1,113,0.018551747824058683,0.059045652984423574,0.07759740080848226,0.059045652984423574,,,,0,0,0,1
564,15,1,114,0.021410113767714786,0.06342248052929307,0.08483259429700785,0.06342248052929307,,,,0,0,0,1
1001,15,1,115,0.0215416180795533,0.06776992692853125,0.08931154500808455,0.06776992692853125,,,,0,0,0,1
129,15,2,113,0.014304207999099438,0.08716832966832481,0.10147253766742426,0.08716832966832481,,,,0,0,0,1
565,15,2,114,0.016820175933659916,0.09112731486707153,0.10794749080073143,0.09112731486707153,,,,0,0,0,1
1002,15,2,115,0.015591215343630312,0.092051081477983,0.10764229682161333,0.092051081477983,,,,0,0,0,1
130,16,1,113,0.003675532899862692,0.08025379345042398,0.08392932635028667,0.08025379345042398,H,"LABRADOR, Raul R.",0.0,0,1,1,1
566,16,1,114,0.0038236734529016663,0.08319014192358375,0.0870138153764854,0.08319014192358375,H,"LABRADOR, Raul R.",0.0,0,1,1,1
1003,16,1,115,0.0042385729492597024,0.0850037095577562,0.08924228250701591,0.0850037095577562,H,"LABRADOR, Raul R.",0.0,0,1,1,1
131,16,2,113,0.006829953472039329,0.1007339127381266,0.10756386621016592,0.1007339127381266,,,,0,0,0,1
567,16,2,114,0.007261718363928611,0.10704792422011954,0.11430964258404815,0.10704792422011954,,,,0,0,0,1
1004,16,2,115,0.0074074327690308705,0.11294837051886268,0.12035580328789355,0.11294837051886268,,,,0,0,0,1
132,17,1,113,0.5256222275149602,0.07208088957694482,0.597703117091905,0.5256222275149602,B,"RUSH, Bobby L.",0.0,1,0,1,1
568,17,1,114,0.5153718104250442,0.07761979660867634,0.5929916070337206,0.5153718104250442,B,"RUSH, Bobby L.",0.0,1,0,1,1
1005,17,1,115,0.5125172080677655,0.08323113894953339,0.5957483470172988,0.5125172080677655,B,"RUSH, Bobby L.",0.0,1,0,1,1
133,17,2,113,0.5374489609360716,0.1092235968066305,0.6466725577427022,0.5374489609360716,B,"KELLY, Robin L.",0.0,1,0,1,1
569,17,2,114,0.5433152333985334,0.11277404786539084,0.6560892812639243,0.5433152333985334,B,"KELLY, Robin L.",0.0,1,0,1,1
1006,17,2,115,0.549028054189694,0.114564326748355,0.6635923809380491,0.549028054189694,B,"KELLY, Robin L.",0.0,1,0,1,1
134,17,3,113,0.0424033083816752,0.2463230214533789,0.2887263298350541,0.2463230214533789,,,,0,0,0,1
570,17,3,114,0.04410972147369474,0.26313966689446594,0.3072493883681607,0.26313966689446594,,,,0,0,0,1
1007,17,3,115,0.04870590223188704,0.2748093565876666,0.3235152588195536,0.2748093565876666,,,,0,0,0,1
135,17,4,113,0.04429038032725103,0.6512809742156339,0.695571354542885,0.6512809742156339,H,"GUTIERREZ, Luis V.",0.0,0,1,1,1
571,17,4,114,0.04279253475424925,0.6604054969872207,0.70319803174147,0.6604054969872207,H,"GUTIERREZ, Luis V.",0.0,0,1,1,1
1008,17,4,115,0.04302140195318796,0.6583183319642764,0.7013397339174643,0.6583183319642764,H,"GUTIERREZ, Luis V.",0.0,0,1,1,1
136,17,5,113,0.028197221010612568,0.16401196862902173,0.1922091896396343,0.16401196862902173,,,,0,0,0,1
572,17,5,114,0.028246062836107068,0.16872764555997188,0.19697370839607892,0.16872764555997188,,,,0,0,0,1
1009,17,5,115,0.029121419032981433,0.17523075243350386,0.20435217146648527,0.17523075243350386,,,,0,0,0,1
137,17,6,113,0.023097132562678275,0.07574313166191263,0.0988402642245909,0.07574313166191263,,,,0,0,0,1
573,17,6,114,0.02425397454893299,0.0777999937574933,0.1020539683064263,0.0777999937574933,,,,0,0,0,1
1010,17,6,115,0.02447638245392729,0.08254644532620332,0.1070228277801306,0.08254644532620332,,,,0,0,0,1
138,17,7,113,0.5070822204828045,0.1136051591047824,0.6206873795875869,0.5070822204828045,B,"DAVIS, Danny K.",0.0,1,0,1,1
574,17,7,114,0.4922360913745457,0.11750298131234872,0.6097390726868943,0.4922360913745457,B,"DAVIS, Danny K.",0.0,1,0,1,1
1011,17,7,115,0.4725283159736456,0.12877161093599274,0.6012999269096383,0.4725283159736456,B,"DAVIS, Danny K.",0.0,1,0,1,1
139,17,8,113,0.0417359363767074,0.2271896716990175,0.2689256080757249,0.2271896716990175,,,,0,0,0,1
575,17,8,114,0.04169549980942372,0.2293095217830539,0.27100502159247764,0.2293095217830539,,,,0,0,0,1
1012,17,8,115,0.0430032183908046,0.2358822988505747,0.2788855172413793,0.2358822988505747,,,,0,0,0,1
140,17,9,113,0.08896108823752605,0.09890389152920456,0.1878649797667306,0.09890389152920456,,,,0,0,0,1
576,17,9,114,0.08728935253621659,0.09847284988244567,0.18576220241866226,0.09847284988244567,,,,0,0,0,1
1013,17,9,115,0.08742599251434634,0.098118783108612,0.18554477562295835,0.098118783108612,,,,0,0,0,1
141,17,10,113,0.06408982511923689,0.17923367371896784,0.24332349883820475,0.17923367371896784,,,,0,0,0,1
577,17,10,114,0.06449808876419305,0.18785847440073813,0.2523565631649312,0.18785847440073813,,,,0,0,0,1
1014,17,10,115,0.0645525767804951,0.19046605223594887,0.25501862901644395,0.19046605223594887,,,,0,0,0,1
142,17,11,113,0.10522148960334976,0.22066662887369784,0.3258881184770476,0.22066662887369784,,,,0,0,0,1
578,17,11,114,0.1071282273186211,0.2268474445886821,0.3339756719073033,0.2268474445886821,,,,0,0,0,1
1015,17,11,115,0.10805793845829123,0.2302575042590722,0.3383154427173635,0.2302575042590722,,,,0,0,0,1
143,17,12,113,0.15474955115217998,0.02437962002126651,0.1791291711734465,0.15474955115217998,,,,0,0,0,1
579,17,12,114,0.15624021496136958,0.027190574322602256,0.18343078928397186,0.15624021496136958,,,,0,0,0,1
1016,17,12,115,0.1575100160403132,0.02750108034072848,0.18501109638104168,0.1575100160403132,,,,0,0,0,1
144,17,13,113,0.09587003306538966,0.025798486403283732,0.1216685194686734,0.09587003306538966,,,,0,0,0,1
580,17,13,114,0.09843714255820593,0.026894696428286426,0.12533183898649236,0.09843714255820593,,,,0,0,0,1
1017,17,13,115,0.10110436144800357,0.02899834841965735,0.13010270986766093,0.10110436144800357,,,,0,0,0,1
145,17,14,113,0.02534911011148054,0.09354390768628984,0.1188930177977704,0.09354390768628984,,,,0,0,0,1
581,17,14,114,0.027752215633340842,0.09904386973106928,0.12679608536441012,0.09904386973106928,,,,0,0,0,1
1018,17,14,115,0.030932090495971662,0.09854889731956906,0.12948098781554074,0.09854889731956906,,,,0,0,0,1
146,17,15,113,0.04209400079199863,0.01944756278768987,0.0615415635796885,0.04209400079199863,,,,0,0,0,1
582,17,15,114,0.042707267657619716,0.02020019658582576,0.06290746424344547,0.042707267657619716,,,,0,0,0,1
1019,17,15,115,0.04187203413303593,0.022512615539262714,0.06438464967229865,0.04187203413303593,,,,0,0,0,1
147,17,16,113,0.03210848676141825,0.06483203629975287,0.09694052306117112,0.06483203629975287,,,,0,0,0,1
583,17,16,114,0.03505659988518098,0.06653062576362004,0.10158722564880103,0.06653062576362004,,,,0,0,0,1
1020,17,16,115,0.03588124817817201,0.07033455219006786,0.10621580036823987,0.07033455219006786,,,,0,0,0,1
148,17,17,113,0.09945340572393964,0.06521018134909655,0.1646635870730362,0.09945340572393964,,,,0,0,0,1
584,17,17,114,0.09776002267027084,0.06988589419681547,0.16764591686708633,0.09776002267027084,,,,0,0,0,1
1021,17,17,115,0.10242982474033717,0.07234583881154996,0.17477566355188712,0.10242982474033717,,,,0,0,0,1
254,17,18,113,0.03709044562793026,0.020071919522964176,0.057162365150894436,0.03709044562793026,,,,0,0,0,1
585,17,18,114,0.03851092299979442,0.02198125218658366,0.060492175186378075,0.03851092299979442,,,,0,0,0,1
1022,17,18,115,0.03725299702055332,0.022303492603654284,0.05955648962420761,0.03725299702055332,,,,0,0,0,1
255,18,1,113,0.18315430147990214,0.11735662812350332,0.3005109296034055,0.18315430147990214,,,,0,0,0,1
586,18,1,114,0.1833018826362782,0.12460350093984962,0.30790538357612784,0.1833018826362782,,,,0,0,0,1
1023,18,1,115,0.18066000355057094,0.1312375203837545,0.31189752393432546,0.18066000355057094,,,,0,0,0,1
256,18,2,113,0.06143623875312335,0.06447649033954456,0.1259127290926679,0.06447649033954456,,,,0,0,0,1
587,18,2,114,0.06259665865791722,0.06733118815474318,0.1299278468126604,0.06733118815474318,,,,0,0,0,1
1024,18,2,115,0.06239574202091262,0.07085843846976103,0.13325418049067367,0.07085843846976103,,,,0,0,0,1
257,18,3,113,0.05552096089457377,0.04258613281952375,0.09810709371409752,0.05552096089457377,,,,0,0,0,1
588,18,3,114,0.05592993421543327,0.0449807568954458,0.10091069111087908,0.05592993421543327,,,,0,0,0,1
1025,18,3,115,0.05600661457748282,0.04665744701616631,0.10266406159364913,0.05600661457748282,,,,0,0,0,1
258,18,4,113,0.029965619200746682,0.04134263765991812,0.07130825686066479,0.04134263765991812,,,,0,0,0,1
589,18,4,114,0.03286048502547733,0.043861044436540805,0.07672152946201813,0.043861044436540805,,,,0,0,0,1
1026,18,4,115,0.03548910169583832,0.046511260204807656,0.08200036190064597,0.046511260204807656,,,,0,0,0,1
259,18,5,113,0.07600965119367584,0.03448871519877261,0.11049836639244844,0.07600965119367584,,,,0,0,0,1
590,18,5,114,0.07673603986250052,0.03343423649837568,0.1101702763608762,0.07673603986250052,,,,0,0,0,1
1027,18,5,115,0.08010797415700505,0.033011770953181696,0.11311974511018676,0.08010797415700505,,,,0,0,0,1
260,18,6,113,0.01877484396803941,0.017891300466729574,0.03666614443476898,0.01877484396803941,,,,0,0,0,1
591,18,6,114,0.021542850951641445,0.01915923290837517,0.04070208386001661,0.021542850951641445,,,,0,0,0,1
1028,18,6,115,0.024027943315194627,0.020279756736399115,0.044307700051593735,0.024027943315194627,,,,0,0,0,1
261,18,7,113,0.2678569757189683,0.07936121661615528,0.3472181923351235,0.2678569757189683,B,"CARSON, Andre",0.0,1,0,1,1
592,18,7,114,0.2749020189860545,0.08367642720638219,0.35857844619243673,0.2749020189860545,B,"CARSON, Andre",0.0,1,0,1,1
1029,18,7,115,0.2787736454542332,0.0857030765531468,0.36447672200738,0.2787736454542332,B,"CARSON, Andre",0.0,1,0,1,1
262,18,8,113,0.03922152877100218,0.016299715396061776,0.055521244167063964,0.03922152877100218,,,,0,0,0,1
593,18,8,114,0.04010791173208023,0.01742885759313041,0.05753676932521064,0.04010791173208023,,,,0,0,0,1
1030,18,8,115,0.03984564798150925,0.018320804605515027,0.05816645258702428,0.03984564798150925,,,,0,0,0,1
263,18,9,113,0.02530616219023166,0.02342735770129533,0.048733519891526994,0.02530616219023166,,,,0,0,0,1
594,18,9,114,0.02573812409863479,0.02480734009891792,0.050545464197552716,0.02573812409863479,,,,0,0,0,1
1031,18,9,115,0.026452062919972374,0.025631034860642662,0.05208309778061504,0.026452062919972374,,,,0,0,0,1
264,19,1,113,0.026607538802660757,0.024828206876533945,0.0514357456791947,0.026607538802660757,,,,0,0,0,1
595,19,1,114,0.02793121381978129,0.026727897561754938,0.05465911138153623,0.02793121381978129,,,,0,0,0,1
1032,19,1,115,0.03046624011230798,0.028272724818444426,0.05873896493075241,0.03046624011230798,,,,0,0,0,1
265,19,2,113,0.029150704771404023,0.0380848116766779,0.06723551644808193,0.0380848116766779,,,,0,0,0,1
596,19,2,114,0.03194654950627753,0.04079427190898715,0.07274082141526468,0.04079427190898715,,,,0,0,0,1
1033,19,2,115,0.034724321724039435,0.0433097762269767,0.07803409795101615,0.0433097762269767,,,,0,0,0,1
266,19,3,113,0.033238731599611764,0.04724294743197538,0.08048167903158715,0.04724294743197538,,,,0,0,0,1
597,19,3,114,0.03476653287249307,0.04988122702995747,0.08464775990245052,0.04988122702995747,,,,0,0,0,1
1034,19,3,115,0.03682113734477429,0.051780765336033686,0.08860190268080798,0.051780765336033686,,,,0,0,0,1
267,19,4,113,0.010872520636071529,0.04272910870297567,0.05360162933904719,0.04272910870297567,,,,0,0,0,1
598,19,4,114,0.012087492369653216,0.04673693974498443,0.05882443211463765,0.04673693974498443,,,,0,0,0,1
1035,19,4,115,0.013451021256018906,0.049414625176225406,0.06286564643224431,0.049414625176225406,,,,0,0,0,1
268,20,1,113,0.028552771840135733,0.11157123961222702,0.14012401145236275,0.11157123961222702,,,,0,0,0,1
599,20,1,114,0.029765665145936662,0.11872560738643792,0.1484912725323746,0.11872560738643792,,,,0,0,0,1
1036,20,1,115,0.030791634597815074,0.1237959184426812,0.15458755304049626,0.1237959184426812,,,,0,0,0,1
269,20,2,113,0.044412175575325334,0.04509227262701272,0.08950444820233806,0.04509227262701272,,,,0,0,0,1
600,20,2,114,0.04456576989040485,0.04842006721250928,0.09298583710291412,0.04842006721250928,,,,0,0,0,1
1037,20,2,115,0.04415194449303248,0.051489344644627136,0.0956412891376596,0.051489344644627136,,,,0,0,0,1
270,20,3,113,0.08478876676083616,0.0930333634523224,0.17782213021315854,0.0930333634523224,,,,0,0,0,1
601,20,3,114,0.08493339995504892,0.09477805867045097,0.17971145862549992,0.09477805867045097,,,,0,0,0,1
1038,20,3,115,0.08398258831286694,0.09601425975875068,0.17999684807161762,0.09601425975875068,,,,0,0,0,1
271,20,4,113,0.0626825054656087,0.08525011848522375,0.14793262395083245,0.08525011848522375,,,,0,0,0,1
602,20,4,114,0.06456642674172107,0.0900936103701942,0.15466003711191528,0.0900936103701942,,,,0,0,0,1
1039,20,4,115,0.06499372036828029,0.09408030067363322,0.1590740210419135,0.09408030067363322,,,,0,0,0,1
272,21,1,113,0.06759960980113201,0.019666816327045797,0.08726642612817781,0.06759960980113201,,,,0,0,0,1
603,21,1,114,0.06854394299713086,0.02112159883298955,0.0896655418301204,0.06854394299713086,,,,0,0,0,1
1040,21,1,115,0.06955065207098894,0.02196883832369693,0.09151949039468588,0.06955065207098894,,,,0,0,0,1
273,21,2,113,0.05367291902566038,0.022730214994356648,0.07640313402001703,0.05367291902566038,,,,0,0,0,1
604,21,2,114,0.05513447017445988,0.02454990353479274,0.07968437370925263,0.05513447017445988,,,,0,0,0,1
1041,21,2,115,0.05433609528195429,0.025318057659925258,0.07965415294187955,0.05433609528195429,,,,0,0,0,1
274,21,3,113,0.1933724711502489,0.03734639845750957,0.2307188696077585,0.1933724711502489,,,,0,0,0,1
605,21,3,114,0.19557918546430236,0.039038316203812685,0.23461750166811499,0.19557918546430236,,,,0,0,0,1
1042,21,3,115,0.1986900555363328,0.040607229858904866,0.23929728539523765,0.1986900555363328,,,,0,0,0,1
275,21,4,113,0.03312367734995821,0.023599674538144905,0.056723351888103124,0.03312367734995821,,,,0,0,0,1
606,21,4,114,0.033868531266112466,0.023800779730622067,0.05766931099673455,0.033868531266112466,,,,0,0,0,1
1043,21,4,115,0.034109349200022766,0.025091812332744972,0.05920116153276775,0.034109349200022766,,,,0,0,0,1
276,21,5,113,0.01550812778611259,0.008049815289809482,0.023557943075922072,0.01550812778611259,,,,0,0,0,1
607,21,5,114,0.015563923256230947,0.008481262327416174,0.02404518558364712,0.015563923256230947,,,,0,0,0,1
1044,21,5,115,0.015313149570718481,0.009680976050610031,0.024994125621328512,0.015313149570718481,,,,0,0,0,1
277,21,6,113,0.08175294079823962,0.0355735672873927,0.11732650808563233,0.08175294079823962,,,,0,0,0,1
608,21,6,114,0.08271319265548374,0.035894173532197794,0.11860736618768153,0.08271319265548374,,,,0,0,0,1
1045,21,6,115,0.08376315812013396,0.03583462523446935,0.1195977833546033,0.08376315812013396,,,,0,0,0,1
278,22,1,113,0.12075056555827575,0.07264798344472335,0.1933985490029991,0.12075056555827575,,,,0,0,0,1
609,22,1,114,0.12102425650012158,0.07832677941090159,0.1993510359110232,0.12102425650012158,,,,0,0,0,1
1046,22,1,115,0.12238883805138195,0.0796148156894386,0.20200365374082052,0.12238883805138195,,,,0,0,0,1
279,22,2,113,0.5906342701773863,0.057379193788472886,0.6480134639658592,0.5906342701773863,B,"RICHMOND, Cedric",0.0,1,0,1,1
610,22,2,114,0.5935696046072558,0.058152683264740636,0.6517222878719965,0.5935696046072558,B,"RICHMOND, Cedric",0.0,1,0,1,1
1047,22,2,115,0.5968849313425676,0.05907170887383156,0.6559566402163991,0.5968849313425676,B,"RICHMOND, Cedric",0.0,1,0,1,1
280,22,3,113,0.2309953808402811,0.027999871788936096,0.2589952526292172,0.2309953808402811,,,,0,0,0,1
611,22,3,114,0.23149730993906725,0.030569509846077474,0.2620668197851447,0.23149730993906725,,,,0,0,0,1
1048,22,3,115,0.23155959705737705,0.032977256234501866,0.2645368532918789,0.23155959705737705,,,,0,0,0,1
281,22,4,113,0.3209229830682998,0.029226269084087236,0.35014925215238696,0.3209229830682998,,,,0,0,0,1
612,22,4,114,0.3223971606974141,0.03224895495954064,0.3546461156569548,0.3223971606974141,,,,0,0,0,1
1049,22,4,115,0.3269886507331588,0.033657108073554834,0.3606457588067136,0.3269886507331588,,,,0,0,0,1
282,22,5,113,0.33425205389592183,0.018076400167168348,0.35232845406309016,0.33425205389592183,,,,0,0,0,1
613,22,5,114,0.3359482970290084,0.01921147707741415,0.3551597741064225,0.3359482970290084,,,,0,0,0,1
1050,22,5,115,0.33741444640451546,0.02022279408802101,0.3576372404925365,0.33741444640451546,,,,0,0,0,1
283,22,6,113,0.21424951416947446,0.03553727962867169,0.24978679379814614,0.21424951416947446,,,,0,0,0,1
614,22,6,114,0.2169244964231364,0.03734522939344815,0.2542697258165845,0.2169244964231364,,,,0,0,0,1
1051,22,6,115,0.2221804473418308,0.03809085812691134,0.2602713054687421,0.2221804473418308,,,,0,0,0,1
284,23,1,113,0.010846418126579405,0.011908344927453931,0.02275476305403333,0.011908344927453931,,,,0,0,0,1
615,23,1,114,0.011985701793642205,0.012936918245941882,0.02492262003958409,0.012936918245941882,,,,0,0,0,1
1052,23,1,115,0.012834492976639229,0.013875127542312682,0.026709620518951916,0.013875127542312682,,,,0,0,0,1
285,23,2,113,0.005341931027415587,0.008632484633646005,0.013974415661061591,0.008632484633646005,,,,0,0,0,1
616,23,2,114,0.005641612991018779,0.00945749795881339,0.015099110949832168,0.00945749795881339,,,,0,0,0,1
1053,23,2,115,0.006407478545544003,0.01064822261540936,0.017055701160953358,0.01064822261540936,,,,0,0,0,1
286,24,1,113,0.11224632259496456,0.028261157509996738,0.1405074801049613,0.11224632259496456,,,,0,0,0,1
617,24,1,114,0.115798913274186,0.029743459127506325,0.14554237240169235,0.115798913274186,,,,0,0,0,1
1054,24,1,115,0.1144905557287307,0.02986337065743896,0.14435392638616965,0.1144905557287307,,,,0,0,0,1
287,24,2,113,0.2998918845017063,0.04695918415073567,0.34685106865244203,0.2998918845017063,,,,0,0,0,1
618,24,2,114,0.30538688357186894,0.05040784561758091,0.3557947291894499,0.30538688357186894,,,,0,0,0,1
1055,24,2,115,0.31702265215107905,0.0521611320355737,0.3691837841866528,0.31702265215107905,,,,0,0,0,1
288,24,3,113,0.1972536747542916,0.06514002318188193,0.2623936979361735,0.1972536747542916,,,,0,0,0,1
619,24,3,114,0.2051377422859476,0.06888152295012767,0.2740192652360752,0.2051377422859476,,,,0,0,0,1
1056,24,3,115,0.20702525890033524,0.07379168532920721,0.28081694422954245,0.20702525890033524,,,,0,0,0,1
289,24,4,113,0.539182562909807,0.13013516169983705,0.6693177246096441,0.539182562909807,B,"EDWARDS, Donna F.",0.0,1,0,1,1
620,24,4,114,0.5355306476608083,0.13555957065423094,0.6710902183150392,0.5355306476608083,B,"EDWARDS, Donna F.",0.0,1,0,1,1
1057,24,4,115,0.538453103361673,0.13780436255202042,0.6762574659136934,0.538453103361673,B,"BROWN, Anthony Gregory",0.0,1,0,1,1
290,24,5,113,0.3621747882075117,0.058177107511867165,0.4203518957193789,0.3621747882075117,,,,0,0,0,1
621,24,5,114,0.3710825516313357,0.06308871423835248,0.4341712658696882,0.3710825516313357,,,,0,0,0,1
1058,24,5,115,0.3773114356279504,0.06768721142063346,0.4449986470485839,0.3773114356279504,,,,0,0,0,1
291,24,6,113,0.11916607952595162,0.10094123173089084,0.22010731125684246,0.11916607952595162,,,,0,0,0,1
622,24,6,114,0.12321006718778225,0.10784931802807224,0.2310593852158545,0.12321006718778225,,,,0,0,0,1
1059,24,6,115,0.128771881728919,0.11226938405828536,0.2410412657872044,0.128771881728919,,,,0,0,0,1
292,24,7,113,0.5352557583655367,0.029167559122579345,0.5644233174881161,0.5352557583655367,B,"CUMMINGS, Elijah Eugene",0.0,1,0,1,1
623,24,7,114,0.5314391457562289,0.032914239167006074,0.564353384923235,0.5314391457562289,B,"CUMMINGS, Elijah Eugene",0.0,1,0,1,1
1060,24,7,115,0.5281268354100943,0.0341074147930097,0.562234250203104,0.5281268354100943,B,"CUMMINGS, Elijah Eugene",0.0,1,0,1,1
293,24,8,113,0.11801489153675072,0.12486972591406745,0.24288461745081816,0.12486972591406745,,,,0,0,0,1
624,24,8,114,0.11803473990226145,0.12972932607646112,0.24776406597872255,0.12972932607646112,,,,0,0,0,1
1061,24,8,115,0.12075223602569544,0.1327353476968593,0.25348758372255475,0.1327353476968593,,,,0,0,0,1
294,25,1,113,0.05756335544902887,0.12176318975833235,0.1793265452073612,0.12176318975833235,,,,0,0,0,1
625,25,1,114,0.057845138695733565,0.13014500207295762,0.1879901407686912,0.13014500207295762,,,,0,0,0,1
1062,25,1,115,0.058277341887381325,0.1393315705058737,0.197608912393255,0.1393315705058737,,,,0,0,0,1
295,25,2,113,0.038565478147577034,0.06935772848032605,0.10792320662790307,0.06935772848032605,,,,0,0,0,1
626,25,2,114,0.04253243164831521,0.07375005180774491,0.11628248345606013,0.07375005180774491,,,,0,0,0,1
1063,25,2,115,0.04653932060553171,0.07791993494905987,0.1244592555545916,0.07791993494905987,,,,0,0,0,1
296,25,3,113,0.030098035146854232,0.13873064965201404,0.16882868479886826,0.13873064965201404,,,,0,0,0,1
627,25,3,114,0.031631665111693984,0.15030013906736847,0.18193180417906246,0.15030013906736847,,,,0,0,0,1
1064,25,3,115,0.0352465151896682,0.16045305121403514,0.1956995664037033,0.16045305121403514,,,,0,0,0,1
297,25,4,113,0.024185145929643537,0.03169261831197038,0.05587776424161392,0.03169261831197038,,,,0,0,0,1
628,25,4,114,0.025091631706778538,0.03481739898432325,0.05990903069110179,0.03481739898432325,,,,0,0,0,1
1065,25,4,115,0.027346020323009902,0.03793258395776478,0.06527860428077469,0.03793258395776478,,,,0,0,0,1
298,25,5,113,0.04652375494356845,0.0673925838728664,0.11391633881643486,0.0673925838728664,,,,0,0,0,1
629,25,5,114,0.04680086607783252,0.07257105912698546,0.11937192520481794,0.07257105912698546,,,,0,0,0,1
1066,25,5,115,0.04656526111570405,0.0756913299413668,0.12225659105707085,0.0756913299413668,,,,0,0,0,1
299,25,6,113,0.02690298454708685,0.061228457112157325,0.08813144165924418,0.061228457112157325,,,,0,0,0,1
630,25,6,114,0.02869808679421372,0.06515227416211468,0.0938503609563284,0.06515227416211468,,,,0,0,0,1
1067,25,6,115,0.030684650959787143,0.0704073324883961,0.10109198344818324,0.0704073324883961,,,,0,0,0,1
300,25,7,113,0.2283043545803357,0.16718254359340992,0.3954868981737456,0.2283043545803357,,,,0,0,0,1
631,25,7,114,0.233865226085504,0.17612953553583105,0.40999476162133497,0.233865226085504,,,,0,0,0,1
1068,25,7,115,0.23875993160067646,0.185128500662894,0.4238884322635704,0.23875993160067646,,,,0,0,0,1
301,25,8,113,0.07815326199516741,0.04117362789092165,0.11932688988608905,0.07815326199516741,,,,0,0,0,1
632,25,8,114,0.08190985209291811,0.04462181372176868,0.12653166581468678,0.08190985209291811,,,,0,0,0,1
1069,25,8,115,0.08639903263214582,0.047119536667800985,0.13351856929994682,0.08639903263214582,,,,0,0,0,1
302,25,9,113,0.02448211904873652,0.034240896124823346,0.05872301517355985,0.034240896124823346,,,,0,0,0,1
633,25,9,114,0.0252812309906699,0.03697084450689262,0.06225207549756252,0.03697084450689262,,,,0,0,0,1
1070,25,9,115,0.02538868869376914,0.03925290564888596,0.0646415943426551,0.03925290564888596,,,,0,0,0,1
303,26,1,113,0.0164876214486021,0.01164384046681585,0.028131461915417957,0.0164876214486021,,,,0,0,0,1
634,26,1,114,0.01824321105918591,0.01263140810209565,0.030874619161281563,0.01824321105918591,,,,0,0,0,1
1071,26,1,115,0.01848996833957693,0.014044148798714596,0.03253411713829153,0.01848996833957693,,,,0,0,0,1
304,26,2,113,0.05688846084846425,0.06476125730580026,0.12164971815426452,0.06476125730580026,,,,0,0,0,1
635,26,2,114,0.05758223314724083,0.06877006280854256,0.1263522959557834,0.06877006280854256,,,,0,0,0,1
1072,26,2,115,0.058870008975696435,0.07237724870325765,0.1312472576789541,0.07237724870325765,,,,0,0,0,1
305,26,3,113,0.08248454485085234,0.05432373138389468,0.13680827623474698,0.08248454485085234,,,,0,0,0,1
636,26,3,114,0.0823523683609302,0.05480919404192525,0.13716156240285546,0.0823523683609302,,,,0,0,0,1
1073,26,3,115,0.0803689811504326,0.055932392470414385,0.136301373620847,0.0803689811504326,,,,0,0,0,1
306,26,4,113,0.019702226471793472,0.021805764239857944,0.04150799071165141,0.021805764239857944,,,,0,0,0,1
637,26,4,114,0.020080466525021472,0.023385922878712537,0.04346638940373401,0.023385922878712537,,,,0,0,0,1
1074,26,4,115,0.019248080152830117,0.024847521651835243,0.04409560180466536,0.024847521651835243,,,,0,0,0,1
307,26,5,113,0.16126921513871434,0.035387919302942064,0.19665713444165644,0.16126921513871434,,,,0,0,0,1
638,26,5,114,0.1621988659884576,0.03764491240163565,0.19984377839009326,0.1621988659884576,,,,0,0,0,1
1075,26,5,115,0.1630625288265138,0.039243592277788765,0.20230612110430254,0.1630625288265138,,,,0,0,0,1
308,26,6,113,0.07778023748355976,0.04088527084771176,0.11866550833127153,0.07778023748355976,,,,0,0,0,1
639,26,6,114,0.07803170112681555,0.04336527021103388,0.12139697133784945,0.07803170112681555,,,,0,0,0,1
1076,26,6,115,0.07705388012342326,0.045443527295459474,0.12249740741888275,0.07705388012342326,,,,0,0,0,1
309,26,7,113,0.04093494585466907,0.031298393722517005,0.07223333957718607,0.04093494585466907,,,,0,0,0,1
640,26,7,114,0.04097769004706524,0.033131642716673175,0.0741093327637384,0.04097769004706524,,,,0,0,0,1
1077,26,7,115,0.04188697421508855,0.034614306880555,0.07650128109564355,0.04188697421508855,,,,0,0,0,1
310,26,8,113,0.05213279778485517,0.03746929314624873,0.0896020909311039,0.05213279778485517,,,,0,0,0,1
641,26,8,114,0.05320960079157785,0.03912599038174715,0.092335591173325,0.05320960079157785,,,,0,0,0,1
1078,26,8,115,0.05206862223045401,0.04099489055384686,0.09306351278430088,0.05206862223045401,,,,0,0,0,1
311,26,9,113,0.08794131264154126,0.016844980242544747,0.104786292884086,0.08794131264154126,,,,0,0,0,1
642,26,9,114,0.100935274585657,0.01742429365059594,0.11835956823625292,0.100935274585657,,,,0,0,0,1
1079,26,9,115,0.11011994794048333,0.019193429244785256,0.12931337718526856,0.11011994794048333,,,,0,0,0,1
312,26,10,113,0.024709101822750643,0.023137636501243376,0.04784673832399402,0.024709101822750643,,,,0,0,0,1
643,26,10,114,0.02716378064520874,0.02403812563662238,0.05120190628183112,0.02716378064520874,,,,0,0,0,1
1080,26,10,115,0.02848983760448507,0.02490800967709224,0.053397847281577315,0.02848983760448507,,,,0,0,0,1
