usps,congress,year,cd,R_isoa,R_isop,R_LIC,R_SCC,R_mean,R_harm,R_dyn,pop_hull,A_hull,IP_d,obj_ip_dist,obj_polsby,obj_lic,obj_scc,obj_inertia_a,obj_inertia_p,obj_mean_radius,obj_harm_radius,obj_dyn_radius,obj_axis,obj_exchange,obj_hull_pop,obj_hull_area,obj_rohrbach
CT,114,2010,5,32507.918530145198,68030.03604137489,19177.529654044865,41588.5087195912,24128.143541941685,14974.86433342769,26130.277641777226,997127,4423275286.53447,31828.541319296415,0.9247407805609478,0.22833733253108324,0.34802224209202515,0.6109865217812345,0.7742261595954213,0.7864564695924272,0.8982019544558562,1.0854161281975454,0.8796909833891104,0.36454762595366313,0.7362248838796296,0.7124107561022819,0.7505579494898452,0.580292310767792
FL,114,2010,1,60403.723951472384,96499.61898734995,35522.44663799932,90769.59131262307,47209.52420402563,34478.74362951376,52168.78083006066,708407,11999947581.897879,49030.04740771369,1.1154471139488806,0.3918106450232274,0.34584246084821996,0.442839822671684,0.6748994807265752,1.0465384940167903,0.8529878235364163,0.8759559890077734,0.8187249564857568,0.15704017014319366,0.6867711657042203,0.9846486553633716,0.9552080020682657,0.6977028359821399
FL,114,2010,2,86010.88424383875,183719.75574266037,52262.98043577828,118147.67061768596,66757.16964449889,48054.724021476824,73752.19484142166,699231,23891237807.601772,80328.2220822485,0.9694665766306299,0.2191770646496016,0.3692168568316882,0.5299763598408651,0.6707351089580862,0.7814081497683957,0.858942789235188,0.8949264197771524,0.8246382312477522,0.13441850289915447,0.6967545814679025,0.9911445573780339,0.9727876458009518,0.7134580103007363
FL,114,2010,3,78450.18372275727,136827.740071715,48223.60711581501,100375.90877095905,56101.952637341805,39769.03660871975,60289.3812017901,900348,23834749920.265198,68480.51744190947,1.0372286756523608,0.32873021372247946,0.37786046509046883,0.610842083028902,0.861636116249498,1.0088176294295554,0.9322335502281056,0.986322405727529,0.920106589086124,0.8370386377795856,0.8196077881121158,0.7730177664636341,0.8111986199094761,0.6569333087528237
FL,114,2010,4,40383.332334383646,105244.0396608095,15643.642079285333,47800.87900107336,31797.160964380197,23176.108416484065,34010.54376028043,1074124,5868772565.113698,25810.582955096783,1.416615282278847,0.1472343986362521,0.1500622437443039,0.7137276805179535,0.701741448063786,1.6860654311923509,0.8466863310977532,0.8712276368551353,0.8396022228230671,0.6754183341822709,0.6915670472099127,0.6575702619064465,0.8729852366449968,0.5602811753728713
FL,114,2010,5,35581.74750269729,178199.64273899238,10873.536202701538,112294.5644025243,51289.73717841532,30951.95411392175,58580.866531837964,2209176,13904269397.450993,102201.53522645558,0.31522266547097444,0.03986950915308546,0.0933871372698671,0.10040077780958574,0.2016840022961336,0.08304838225800705,0.46249340134620465,0.5747900014928803,0.4294933898246548,0.04216781828952609,0.24217063893476437,0.3302656737172593,0.28605941486731973,0.27648346441710747
FL,114,2010,6,48220.59433679501,98214.58527008198,26937.895028059575,81244.8035804458,39940.536122010286,24692.868986476962,45384.52470939285,853049,9450633935.995773,56363.58742766377,0.7746071738993321,0.24105333459473804,0.312077310544478,0.3522685986370027,0.5562943018991113,0.5083579281330424,0.8048730941666351,0.9764072850992527,0.7512937387077361,0.12383609389406974,0.6572115763870001,0.8195402608759872,0.7729547122116774,0.5822693282817474
FL,114,2010,7,21830.757722457605,46355.044973267555,12074.165564079507,23524.2390912061,14591.116215096734,7139.076525175662,15673.819975635603,806749,1940044703.3907113,18275.390012890908,1.0815578133983534,0.22179084024226023,0.3058979973008421,0.8612048168602701,0.8453188722239523,0.9390372945766796,0.9974451760297982,1.5289622996386387,0.9848701113057396,0.45001947407609183,0.8226835089062311,0.8255442523015213,0.7717484309417804,0.6626309751433568
FL,114,2010,8,41341.7469032517,67672.94944966528,21282.31203652325,68515.90754749313,39261.99298394554,29978.116935707432,42550.53002981946,725359,6648601540.338614,42641.58814334765,0.8778150770549307,0.3732049861828778,0.26500859836602386,0.3640783199145053,0.48738568797691806,0.6625019586711481,0.701980783640752,0.689532084218553,0.6870191642947968,0.03394458076882692,0.503943778777902,0.9865321861312812,0.8076016815953236,0.5700833203360557
FL,114,2010,9,39667.34451759174,68859.17556358333,26530.929517753433,38060.86706905935,23184.693800945595,20348.412967233216,25110.12383033166,927399,6174610490.219208,24844.27222583553,1.445620945356953,0.33185060893122514,0.44734097035970793,1.0861977546586952,1.2234131088019498,1.8095029472877315,1.1406187449403622,0.9747036435093868,1.1170414168236962,0.20124244561888957,0.8035513246367944,0.7365944970827012,0.8005833662873862,1.1301502526251144
FL,114,2010,10,33965.232354713364,75607.18124185636,18429.3345756157,51313.81914454256,26346.93822503623,18560.684809254923,29226.370151719482,1273688,4944744828.170773,36319.5931134341,0.846722691365898,0.20181018732683692,0.29440835399428394,0.4381274879298896,0.6282678523999926,0.6030698335722495,0.8594352802238917,0.9149778875016849,0.8217594589378573,0.3693820061556787,0.6791502569270153,0.5271793406234494,0.7329513813234826,0.6080492125248977
FL,114,2010,11,47249.32057397914,89421.30659244015,29279.52442175312,62554.08779905218,34782.697005295304,23839.457014675972,37919.90309834782,921429,9869417163.90423,44517.37783697222,0.9609782880160062,0.2791959493614232,0.3840050191295766,0.5705316545107798,0.7559253355921478,0.8246606500795102,0.9056096784134924,0.9909898649304734,0.8810759589143938,0.19273140438618483,0.7497651049379335,0.7537520525184251,0.7106397597054332,0.6723963183228243
FL,114,2010,12,27602.59550380821,46988.46487804306,15924.770720279363,38255.328812914784,20985.48150389185,14686.30989486685,22908.78323274191,958937,2895785628.416259,25685.193176418838,0.9730040948965355,0.34507804493454086,0.3328484462977302,0.5206141454836255,0.721271077280365,0.8637960852773121,0.8768791096101111,0.9397389712393258,0.8519868672551938,0.2993910213516303,0.7121338351836477,0.7201599270859296,0.8265769810929879,0.697185309958098
FL,114,2010,13,13739.815071076053,31326.001382963117,8548.095744045037,22811.338033232096,10474.995136092957,7312.795317774969,11667.365335414008,780709,653266763.4146948,13399.087739397839,0.9284387103806226,0.19237642479088504,0.38705883124643026,0.362794132405798,0.6708161353219039,0.7858271773267924,0.8744516436565356,0.9394365953111761,0.8327086818407451,0.2811260740361296,0.7426331611789841,0.8873114054020128,0.9078646052089628,0.6083513521431632
FL,114,2010,14,15603.950107614257,48413.50570864696,6462.718048570762,31474.223747365966,15066.856014166515,11712.620384988668,16299.479376030844,993184,1078915033.4411237,18003.119940160705,0.7847554877006648,0.10388098103879884,0.17153838318726816,0.24578708012915415,0.4456463844457589,0.5254348439399812,0.6904315933792133,0.666116957380983,0.6769332123954901,0.37348572712168965,0.5417110865357209,0.690154090279344,0.708976327064455,0.39177804687855167
FL,114,2010,15,26855.535805529882,51305.542516846515,16270.417075950807,38111.199581681714,20354.85568885869,15612.567115320295,22145.320327909838,1012985,3032176364.3825607,26010.947426750627,0.93481405510012,0.2739927520552252,0.3670538032603081,0.4965493361729886,0.7861258784233199,0.8697370838436648,0.8795783576505323,0.8600615006861072,0.857505387111311,0.2484745556237751,0.7998083505136577,0.7062839035128852,0.7472450687916642,0.5458667709026284
FL,114,2010,16,28376.435673392603,45584.73202574,16758.220664008826,37675.712802608956,21208.62128801809,16811.66105314717,23049.417051075958,723557,3153190728.032451,25691.52343387623,1.000035849862726,0.3875046109501975,0.3487708040940785,0.5672738074045837,0.7340999785844037,0.8204266568171339,0.8919780086294122,0.8439509809198922,0.8705283108070238,0.11001693601415452,0.6553614956592038,0.9610341686971448,0.8022603314710665,0.5366830062182811
FL,114,2010,17,75858.53111573048,133932.72865715183,54659.42329087612,89891.83903334735,51612.39578790238,40713.13628373091,54994.27630213427,1043142,21851074368.11708,77774.14366510336,0.8831140091479656,0.3208007862991833,0.5191839189809706,0.7121448322248245,0.9523313577148592,0.752022560028183,0.9798489937374211,0.9316222973719145,0.9753757185218569,0.7137290787687512,0.880786694805075,0.6601584443920386,0.8273436454575559,0.7574189209977104
FL,114,2010,18,37370.91973555888,55535.05500377218,25571.33528526058,48057.25788605413,25986.241176727697,21233.65238097928,28196.030219481163,790530,5375110551.535284,33741.99158926839,1.002791529260244,0.4528278822810044,0.4682084425486713,0.6047134100013443,0.7957915109491097,0.781352801630609,0.958736060399708,0.8799927366484314,0.9371968521275799,0.07797274514874142,0.772449456758215,0.8640089560168495,0.8162628750753738,0.9400470662975952
FL,114,2010,19,26973.31972853119,76277.8407779012,14949.029775272276,55687.315469220295,24267.029997257614,15618.051660307956,27919.434878706914,855337,3044432750.44969,28519.449022745845,0.8563293956737508,0.12504663777061442,0.3071547339490826,0.23461524906929443,0.4610944723595809,0.6170509068774438,0.7410141724960275,0.8635302378043015,0.6831448191561911,0.18531235893062004,0.6576736003796233,0.8039603103805868,0.7507792967374277,0.5153788672909396
FL,114,2010,20,47151.23280270413,100381.06871414863,35600.61477301535,55142.60820954737,31796.773520182098,27639.99353714256,33608.752797704234,2007639,9438657666.715796,37385.53663147094,1.1419235155829102,0.22063909835685483,0.570070924443837,0.7311584375692571,1.1738154384874508,1.1933369866077066,0.9885957511333915,0.8529530359575231,0.9920319464629208,0.4247016525861286,0.8719260326323909,0.3576056253141128,0.739989814858131,0.6410329089270655
FL,114,2010,21,14766.94878587057,28664.01337527849,7625.687167357718,25258.372199364527,15067.599418008136,6185.925798803566,16715.89272443297,812892,1132929509.467823,20937.398006442945,0.6385804860234969,0.2654040475162297,0.2666713949191505,0.34179902551131414,0.3848638335559739,0.3417065185508789,0.6533643648734011,1.19359246022048,0.6246635938660426,0.06348461479951789,0.42295812032909497,0.8511339759771286,0.6046840609009381,0.5228320177091069
FL,114,2010,22,12355.221043541824,45388.307762912125,4507.528348194483,37274.563127883484,18770.15023840309,9223.210149230017,21827.862109047397,1642064,1046810804.4106188,25848.376416326508,0.43277765898471515,0.07409912118261484,0.13309933761174475,0.10986918808497693,0.15754982756647917,0.15531184470980514,0.43882515187202076,0.6697896309222271,0.400243530003151,0.035331274588462365,0.3455359765825962,0.42014805756657475,0.45812365348868156,0.27954542357723056
FL,114,2010,23,12379.23836179018,28835.481515544307,6262.658412530978,24445.587256171253,12031.904319963218,7581.721085736057,13751.54450377058,1646829,980079142.6469736,16556.833043722807,0.6769619189557446,0.18430343720072004,0.25593495101514746,0.25644066895976203,0.4031812114051988,0.40199313803392733,0.6859118353221758,0.8163870855840356,0.6365425635750478,0.1833984395998005,0.5539474502993146,0.4209119465348254,0.4912206058743166,0.5253900959666095
FL,114,2010,24,9960.164751819299,18567.96760374552,6423.376460098727,14313.604360196287,7611.214820423334,5239.5718369531005,8364.931187105381,964743,426344662.8471144,10023.640379041231,0.8996811647160874,0.28774269369570477,0.41590458417814313,0.4842114187042869,0.7092601645606457,0.7531291151789966,0.8724113024281815,0.9504750637803357,0.8419555260183548,0.19665045622534835,0.740052355697219,0.7167504713690589,0.7310079268820157,0.6061473482779811
FL,114,2010,25,52497.746624334206,92137.60314747631,27988.333197123015,80700.06132738457,32328.473542240023,23410.557181558157,38567.56520885822,979067,11641793740.479061,60270.44144697299,0.7886492110556351,0.32464409222833435,0.28423185278174556,0.42318824471322725,0.7195772785394401,0.29326548681200904,1.0825904818496146,1.1212408619152752,0.9625059926405156,0.047846772335315965,0.6790546371879325,0.7270125537884538,0.7437231448722367,0.9699919947662036
FL,114,2010,26,45732.12558597988,189590.06760163925,32088.06503928768,99082.69156756926,30820.62874354938,25784.09102679339,37579.14137481206,878125,7060147085.267625,35023.746306922694,1.1822419680757277,0.05818507681993342,0.4923163777871582,0.21303314733433376,0.7732460530769408,0.5192943745154621,0.9892103103304667,0.8868283457899989,0.8605171628960059,0.04184693578694848,0.7125181284396654,0.7581540213523131,0.930633964871022,0.6406871390758218
FL,114,2010,27,13829.068127167968,42633.97190916086,6074.16208374078,27323.694887748316,17807.384950187432,10663.10518722881,19404.485597895597,1003230,779780682.8561435,15726.018153411233,0.7961991812358844,0.10521417225319898,0.19292429449824472,0.256157442196259,0.28820743648299285,0.554929456355699,0.5177278290571392,0.6484540799490109,0.503936463601576,0.10873342316067706,0.3382124825908912,0.7137246693181025,0.77048330459296,0.4746914113802365
GA,114,2010,1,83308.80944577004,181701.41214258893,41167.09739691737,125926.52725847013,64043.1917868018,47490.64644774551,70397.13099610356,765377,25452558457.050743,79046.00530141612,0.9542421239698923,0.21021574973855828,0.24418480627464292,0.43767062846945054,0.7045436942434086,0.7685212032703685,0.8672148396674024,0.8771075535625279,0.8367986487253639,0.17682243686028207,0.7211000618069665,0.9092669364247946,0.8566438182880619,0.6270431805746061
GA,114,2010,2,89926.45487517562,160193.69002247456,51158.430746040955,127833.54330400593,67267.57449683621,44860.40061180732,73460.75789606926,949762,29894393773.754036,98720.99022645119,0.8247561317276968,0.3151259259745696,0.3236379808769128,0.49486335109465773,0.7488755710535546,0.6305139817184695,0.8912313304771143,1.0022921513044496,0.8655996462800609,0.3851009293252657,0.7522814171769484,0.7229379570881969,0.8498358886475452,0.6717328003568294
GA,114,2010,3,56878.28197880262,106584.94124126305,38016.40833534667,72650.09373747082,40099.20442770475,26692.586361761823,43444.22705983485,1162887,12869070728.750875,56640.953450721325,0.9092085222127366,0.28477459290096074,0.4467342269389079,0.6129436948266633,0.8621501811265816,0.7812683315162418,0.9456261088895005,1.0654321991870181,0.9257621003144813,0.68191472191176,0.8064587014572404,0.6053202073804248,0.7897608931524598,0.6628591663452061
GA,114,2010,4,20419.52764863004,38633.39848081436,13310.348271174304,26049.736726653835,14557.753285611443,10270.151802300417,15692.00416809218,845154,1629614786.8320737,18549.443823463294,0.9966952357211822,0.27936085811434136,0.42490070827140164,0.6144473936415659,0.8544857063491993,0.9264645848232138,0.9351043506057235,0.9941200501075484,0.9201365430638904,0.3341907497873428,0.8144452362123098,0.8178604136050944,0.8038153570501381,0.7168523051052125
GA,114,2010,5,14840.844801119409,24184.65085362702,11377.250561279629,18163.998434444984,10265.735157015444,7618.626311110802,11019.406451569845,772849,807935860.1092348,12891.65470864432,1.0423115297173968,0.3765629632950611,0.5877023109252465,0.6675661935514086,0.9029186350552898,1.0353081451187898,0.9637786658969348,0.9739842981585746,0.9523255216630702,0.6712836477273709,0.86930519809761,0.8998536583472321,0.8564267720261484,0.7609134149801785
GA,114,2010,6,15845.02393503814,30059.976414042332,9592.327823632779,19298.96900435447,11365.151993321491,8391.775408120191,12251.037200078366,1000821,1178203152.9188378,15078.793026334017,0.9514235623445705,0.2778488017179006,0.3664900819327043,0.6740895303055272,0.8348417292832513,0.8844695773878055,0.9294507716423652,0.9440805529486591,0.9145449229765584,0.7758703782572532,0.7949397429558427,0.685812947570045,0.6694459079240928,0.6157954922406141
GA,114,2010,7,18221.984277340787,35117.56611351012,10002.109554382343,24552.317683328587,13871.67642248381,9641.452803131864,15034.340141312221,898673,1400339112.0066981,16905.892314150064,0.9758996279698539,0.26924182007577796,0.3012949684256198,0.5508157443785114,0.7509969607186296,0.9284354664609029,0.8757405484557879,0.944981251758121,0.8570305399554241,0.41125666512062375,0.7790339527530544,0.7812574763011685,0.7449171771593167,0.5332027452492702
GA,114,2010,8,85443.04165761775,212497.23210154104,42940.2334936473,141564.85031833255,75462.99611503484,51942.59794665342,83997.89017623506,1051580,34381938384.922386,109086.57872001418,0.7091742568350211,0.1616764801262469,0.25256630042559425,0.3642860430291488,0.5147752236504743,0.43233103637592857,0.7548339014384344,0.8224756272815837,0.7192722821316724,0.08608306876127063,0.6097994343917349,0.6548593544951407,0.6670723129873105,0.48641666934809974
GA,114,2010,9,66551.53554337694,119225.1470178074,43984.637849266626,95000.50311346087,49231.92977268592,36049.65438942492,53900.68229216231,774308,14884345786.794167,56234.89253324354,1.0715187971124511,0.3115877875766703,0.43680326931769775,0.4907545674308764,0.7606961794241016,1.0652759617893879,0.9011974660978387,0.9230537250712129,0.8730695063565498,0.4392044106192885,0.7717856394932812,0.8917549605583308,0.9348378387252917,0.6966353568160535
GA,114,2010,10,77449.1936715654,145626.31495188928,56029.507432972634,99515.20400043503,54389.54891490537,41215.49682679299,58621.395948031204,1125652,23279843115.313843,72494.6498504782,0.9672940743149336,0.28284863126886445,0.5233591334738477,0.6056963074654057,0.8728568512869876,0.8400788644228988,0.9493146534792039,0.9395639945460751,0.9342126566065407,0.36854580220024746,0.8322230410405077,0.6154957304744273,0.8094753435173075,0.7085141343680597
GA,114,2010,11,30103.687140418373,56660.62539058971,18183.951334719808,37027.902029882265,21805.712280293177,17432.562280713104,23509.187433522202,1186509,3791956392.0646887,24242.500069660367,1.124319827282289,0.28227775593509064,0.36486914348884103,0.6609691225222533,0.8197634310117294,1.1651455808740732,0.9203608899497543,0.8634326571064153,0.9054554257096628,0.42201529609346333,0.7788747712726107,0.5810701815156901,0.7508028665731564,0.6542166441710503
GA,114,2010,12,82866.00015994163,188745.60637031763,47659.50099559218,123538.91580177157,62360.75728974819,45723.38532247838,68297.3449639032,816081,30864029170.360184,95679.67648585096,0.7841592349643995,0.19275207021294832,0.3307853208704891,0.4499302385097256,0.7344104602448914,0.5226428142078744,0.8858776337488384,0.9061665007468652,0.8579412665875839,0.18979568855981047,0.7641160972063304,0.8382170397301248,0.6989562697155514,0.5788759104273948
GA,114,2010,13,24448.273509333154,59982.217710844736,12138.207396548478,34106.86530344879,20724.41339646682,14782.64695322916,22636.761220150544,1393380,3073716463.617345,26956.132665111287,0.8211796787006685,0.16613125787295982,0.24649761204543644,0.5138220989034238,0.5713000614905663,0.6092400708627372,0.7864564701744848,0.8269247580181373,0.763693172297284,0.22002731205950873,0.6001880881960825,0.49264809312606755,0.6109173515815253,0.4997102433666915
GA,114,2010,14,54847.70810801698,98078.76621524134,34543.14342877341,73958.76538580167,43035.268518562065,30685.19915053705,46698.54991113468,1039333,12101499980.113022,60240.45721638437,0.8243617042251344,0.312728154053916,0.39664934586801737,0.5499683078491733,0.6921538814236686,0.6245223094196605,0.8496551781222565,0.8937160198788712,0.8305008701452596,0.21501138750411822,0.7037168121363596,0.6678658331833974,0.7809579271361421,0.6009886936944205
HI,114,2010,1,13497.798471579503,24535.493083949328,8270.202790713085,23625.824925429093,10658.828796265838,7544.750064391927,11996.252663297055,779376,778333744.0508012,13749.639660097057,0.888831026498666,0.3026469479619075,0.37541051992915475,0.32640132757864304,0.5939180594292535,0.6525582893165327,0.8442327469917555,0.8945159452851514,0.7956138552787116,0.14385160212691805,0.6936392120660274,0.8725262261090924,0.7353767461185485,0.6871328446881362
HI,114,2010,2,71784.54719709698,252009.77177979867,46314.7183459012,307774.2314904329,140972.98754962275,104466.1832314941,171092.46212156414,1355921,16761062132.990417,188994.6438876827,0.3438975264047052,0.0811385362043082,0.41627096909249456,0.05439981458438467,0.08777083487922184,0.09394765615203432,0.3394718777682081,0.34357791668345183,0.29667782833943707,0.023764593751441403,0.17553452501840555,0.49847668116357813,0.9658512968001124,0.5309699970074527
ID,114,2010,1,181482.07458660653,414568.88473701157,87084.57092900621,349558.1662005241,181483.37037154636,96405.39143124846,208111.54934650895,1009126,120107111929.83939,227979.9373220151,0.7207500620578869,0.1916346615171583,0.230258124210143,0.26954331526340314,0.38085565971190444,0.36940844438562054,0.6666619066898997,0.9412444257125938,0.6166270252994248,0.014507167673796445,0.554231989691824,0.7805526762763024,0.8614867831860535,0.5566641047797876
ID,114,2010,2,189703.99911262968,327903.8336759626,136323.69050162335,225475.24454398334,128767.1893707154,101789.35499541009,137306.8161475476,840401,127025499053.88951,184445.83423374564,0.9312262688546499,0.33470329210218835,0.5164041178880834,0.7078728234527357,0.9530148073901558,0.7510606430306631,0.9821549523586569,0.931845963269852,0.9769433736385059,0.19012514687944804,0.8762920039869841,0.9280165064058705,0.8900449397253433,0.7878626545549846
IL,114,2010,1,14619.795265734878,40984.906893043095,8243.433639190303,29822.10129648916,15673.484381367012,10036.001233529236,17558.265100897213,1235580,1069547791.507261,15342.935210719816,0.8627409710124637,0.12724322740529506,0.31793161096016415,0.24032895585927097,0.33735712838034304,0.5689898283155144,0.6218483356989514,0.7283675502595428,0.5887686689177432,0.04883230192225501,0.49714957106882757,0.5453479337639003,0.6278158258333888,0.5172591578840435
IL,114,2010,2,29972.787746944567,49812.85333369377,20394.324126943,45116.82020685987,23320.861139813893,16460.31087696758,25714.702838917015,1154016,3491487258.6471586,25633.55726812796,1.0586827634120535,0.362052405970334,0.46298226799059405,0.4413440842805041,0.6966960178202752,0.8620569714035711,0.8568233556285608,0.910456308236699,0.8241962428923855,0.053083097078218025,0.7308965622653483,0.6366168233369381,0.8083392882944771,0.6711004921689033
IL,114,2010,3,14126.027756401381,34244.54504074424,7783.2790587521895,26280.945830901055,11508.320459141742,7404.549770085115,12766.644268364147,1293139,939783393.3603511,15780.29092633487,0.8104992789493701,0.17015993425206546,0.3035883438494274,0.2889070424078678,0.6183943827411746,0.5751377562064648,0.8183080989998119,0.9538748603913432,0.7823990241924942,0.15884695914303157,0.6727650164701925,0.5575688305742847,0.6670558800003085,0.5668266667729203
IL,114,2010,4,6597.718730928743,27991.74820367344,2188.094076495891,11446.112226098785,7307.834928099166,6066.23799073758,7710.883450369675,1435514,325987540.1615356,8757.33881214857,0.6821332633134708,0.055555562408106454,0.1099877674365161,0.33225505314763315,0.35310303368352836,0.42290865902321695,0.6018854007005573,0.5438064531100387,0.6050268668990909,0.6088035797983647,0.3776110835124113,0.4970595898054634,0.41950434753549004,0.2971102532826641
IL,114,2010,5,8915.109084446025,29017.600629680877,3974.4535477900295,14962.890817898482,8992.370293239548,5231.982659071709,9902.040726358331,1716841,509217598.73419917,10804.070313520464,0.7471139451904532,0.09439094295490491,0.19874743289355914,0.35499505962807126,0.4277173644685767,0.5095591215987794,0.6609387583566921,0.8519819029778473,0.6366297880243088,0.21992604993442932,0.49510526825670853,0.4229360785302774,0.49034278698742345,0.32807697623402293
IL,114,2010,6,17916.64532449931,53703.95238712859,8085.477152539535,30637.14479890206,17729.73063426443,15239.850905126263,18856.264337405504,1588045,1761958287.6519837,24534.855574147005,0.6611816225202926,0.111301468600298,0.20365633100463668,0.3419926833248266,0.44227450310712974,0.39393084928249844,0.6736949625872545,0.5878221983941013,0.6718712242454106,0.17628640489320302,0.5237274582320417,0.4474545746499627,0.5723578491723436,0.3806894740729425
IL,114,2010,7,7189.872210219692,25058.832961803728,2858.713538067708,13176.604533241258,7295.483991367762,4853.848443897764,8000.6702727631055,1421070,312769031.14688116,9385.94120807577,0.6935709988053702,0.08232289992362397,0.15808801041803686,0.2977387217213031,0.40324227924992656,0.4459932236691669,0.6570157848085169,0.7406362490838343,0.6354476840545068,0.3450770439237602,0.4689502596518615,0.49971148500777585,0.5192403940724043,0.3593674643910095
IL,114,2010,8,13146.439187495193,37017.16706274853,8487.002273114143,19830.009202084362,10290.10706556181,6971.969806483944,11387.312032363825,1051779,897713714.315433,14594.660821830914,0.8155708849209761,0.12612753720098357,0.4167660783282182,0.4395117014762291,0.6385693308355851,0.6039369229567804,0.8517202722793008,0.9428066638548105,0.8163415801301027,0.5142537385655969,0.7091750683152267,0.6651283206833375,0.6048229838157394,0.5328343219667852
IL,114,2010,9,9342.774071590504,24826.18379517883,5273.026366662963,18412.473538481976,8639.174209246787,5833.854871899525,9567.713722153643,1260572,447048373.80026376,11955.283587502632,0.7075604470220848,0.1416223384280344,0.3185430927084833,0.2574704678595843,0.4703757991365709,0.42197330456247734,0.720961968918328,0.8007376148996025,0.6904825011453669,0.1515871890678739,0.6394570820764899,0.5709106659516473,0.6134046259718136,0.4702913553380695
IL,114,2010,10,16034.88825692092,36462.12564207794,7988.911374516337,25576.478114154605,13459.326994090223,9187.063572313951,14954.433389690157,890828,1169714937.3197544,19328.148919235486,0.7511440957053407,0.19339618781119294,0.2482237492511185,0.3930523452193261,0.5564799910296101,0.508476758269959,0.7942392297406641,0.8726884347052691,0.7581951068673851,0.27417345015468375,0.6314525830808436,0.7869465261531968,0.6905604669963081,0.48969845520685845
IL,114,2010,11,15367.56469899347,43619.405082378726,5593.848866537008,23065.106406470375,14620.379925921856,11439.502860945342,15566.505166019353,1043471,1362059395.0830765,17859.822458518833,0.7790682329910017,0.12412253147116557,0.1324986204752129,0.44391434099806537,0.43841291535527427,0.5161307982676997,0.7007371343680273,0.671688485321272,0.6980699324021782,0.4274472572304126,0.5138245711814324,0.6593561296864024,0.544708217283925,0.4077325296404307
IL,114,2010,12,65398.678818032626,131642.03553231593,35659.28121256196,115790.83839619569,53111.21492851705,33248.83599262126,58563.19095664681,907989,17957662476.69624,72929.57542405845,0.811919314377265,0.24680205503762095,0.29730842758413717,0.3189991696690503,0.6230721108399212,0.5456983416928224,0.820902313582965,0.9834732083936144,0.7896401906635401,0.1252458084490984,0.6786965997713409,0.7827286453910786,0.7482349975467529,0.5355777136653306
IL,114,2010,13,69615.50187255364,159059.63091861276,33672.21861560093,122648.63508070775,64389.02658578945,44967.86101607075,71283.42663214885,1164982,26405359289.602257,96561.31402279293,0.6527552515547037,0.1915543311387039,0.2339545780683414,0.3221710243378913,0.4635962838668238,0.3646658558090866,0.7207801863546902,0.774058408600692,0.6905615481114752,0.14389616120066448,0.5450892151102037,0.5961954776983679,0.5765934549867712,0.5165491145834372
IL,114,2010,14,36569.69314416338,89539.23702504695,16765.013068663768,58071.44817121484,35499.76264664059,25335.474523016524,38490.29532303552,2510606,6448632172.3390875,44249.271475254915,0.7482776515478592,0.1668076075921466,0.2101673074036618,0.39656768255178787,0.46504643953221714,0.5187567731108673,0.6867593925096104,0.7217092600918309,0.6718233204273005,0.18439477229923912,0.5017983169454291,0.29757476880083933,0.6515157206814907,0.4900452418442561
IL,114,2010,15,110583.22075894036,240589.80862898097,65344.71318678828,189501.23933184636,89288.88650124035,59756.64954345904,100001.9544990297,1429650,51739923103.44875,130119.28377275202,0.769476133028068,0.21126327892399735,0.34917443795548014,0.34052920166320705,0.6135086172511958,0.5521187784297534,0.8256587136586455,0.925279626650728,0.7819261701015494,0.2540340972634426,0.7010222007803009,0.5098716469065855,0.7425104379185191,0.5179851392078402
IL,114,2010,16,81148.92580283193,167264.2955566092,40571.72593697069,123566.08380558436,67814.50089708244,47395.161647705,74683.59073227571,2202886,30803985140.712566,80149.43523000643,0.9167056160782887,0.23537430948589855,0.24996627346441433,0.43128761311785946,0.5881857696071919,0.7329147355277883,0.7977539191899017,0.8560887122405393,0.7683207938794023,0.21206366350621034,0.6430338262388368,0.3266033739376436,0.6715966451894664,0.506674469980271
IL,114,2010,17,76333.90768056684,173149.86530782172,40480.0120611269,128521.56122370697,71169.09286205507,45934.09761020414,79046.25339893595,1012951,28325711058.016388,100185.18528264966,0.6898609669335939,0.19435274305358508,0.28122004656117744,0.35276298235461745,0.4661944702139298,0.43236843726723734,0.715047357505058,0.8309067952998109,0.6828435432984516,0.27270100837466443,0.5507890129897489,0.694613066179904,0.6462551881118681,0.4881503670064896
IL,114,2010,18,93790.32714882799,195141.08307563438,45442.347372608536,123891.05945263308,75104.09045994858,57838.52821990692,80304.8358656859,1141134,37103397262.78714,94055.45151856447,0.9028625958570574,0.23100356340139783,0.23474989841885469,0.5731076001314984,0.6905079391827175,0.7519506064667149,0.8325363423345042,0.8107945519656838,0.8258503441506854,0.3103417595795475,0.6959261285931699,0.6380556534114311,0.7448216600433205,0.4946780278298896
IN,114,2010,1,31007.475238145347,46652.199505590914,20702.907176334927,43025.8567912027,23504.92784602775,17694.470826643716,25544.937012658407,761438,3526615120.455773,24291.7308181546,1.1557277169627675,0.4417622107911353,0.4457895243542512,0.5193662882000077,0.8046216956249379,1.2926339315616555,0.8794602686796591,0.8761910865244802,0.858314741488759,0.3644129050676064,0.8188453900832076,0.9561553271572998,0.8564945790738911,0.6364361610723175
